,Gene,EffectSize,P-Value,FDR,pBH,FDR2,pBH2,FDR-2stage,P-2stage,-log10(pBH),Significant
4279,ENSG00000116819,-0.4973148767235028,0.6189670225290294,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4280,ENSG00000116830,-0.05158621620960491,0.9588584025875323,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4281,ENSG00000116852,-0.3962152335617206,0.6919462542242176,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4282,ENSG00000116857,-0.963484152236573,0.33530461341670814,False,1.0,False,0.9970846804298243,False,1.0,-0.0,False
4283,ENSG00000116863,0.1727573983004408,0.8628421246881415,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4284,ENSG00000116871,-1.5363067532350325,0.1244631639918452,False,1.0,False,0.9867055090393185,False,1.0,-0.0,False
4285,ENSG00000116874,-0.1088267058054361,0.9133399414449269,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4286,ENSG00000116882,-0.5113500278954206,0.6091059799932058,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4287,ENSG00000116883,-1.7877325097801178,0.07381917407108202,False,1.0,False,0.9766764579841272,False,1.0,-0.0,False
4288,ENSG00000116885,-0.053976504672832486,0.9569538835013247,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4289,ENSG00000116898,-0.578806002204577,0.5627200806918258,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4290,ENSG00000116903,-0.35834616791126,0.7200842719620197,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4291,ENSG00000116906,0.21906775998282713,0.8265972645894584,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4292,ENSG00000116918,-0.291828137613844,0.770418030501649,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4293,ENSG00000116922,0.12128016671130017,0.9034691287203386,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4294,ENSG00000116954,1.8333448643658552,0.06675130141886165,False,1.0,False,0.9766764579841272,False,1.0,-0.0,False
4295,ENSG00000116957,-0.3305538080686462,0.7409815422497508,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4296,ENSG00000116962,1.4292112140552435,0.15294353552211695,False,1.0,False,0.9943013309594899,False,1.0,-0.0,False
4297,ENSG00000116977,0.9736552519217442,0.3302277426485567,False,1.0,False,0.9970664132486233,False,1.0,-0.0,False
4298,ENSG00000116981,-2.2495406049827036,0.02447812246159144,False,1.0,False,0.9498223840773748,False,0.9972339536678368,-0.0,False
4299,ENSG00000116983,-0.257218495382618,0.7970101069850387,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4300,ENSG00000116984,-0.48528589325907284,0.6274735607121327,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4301,ENSG00000116985,1.185625767975566,0.23577012147900733,False,1.0,False,0.9945115060487729,False,1.0,-0.0,False
4302,ENSG00000116990,2.6593074526972553,0.007830147241461829,False,1.0,False,0.9498223840773748,False,0.9972339536678368,-0.0,False
4303,ENSG00000116991,1.2252485560553856,0.22048158475191748,False,1.0,False,0.9945115060487729,False,1.0,-0.0,False
4304,ENSG00000117000,1.7192669061908437,0.08556578298286,False,1.0,False,0.9766764579841272,False,1.0,-0.0,False
4305,ENSG00000117009,0.25201394287841794,0.8010302866986746,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
